ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity
TK1	8	6	0.00158481549070335	0.142857142857143	7	7	57635048303788128	0
SF3B3	48	26	0.0931818158244876	0.0338962209509196	7	352	2.13568202853344e+20	0.282146160962072
PIP5K1C	3	2	9.97106319784213e-05	0.5	8	2	227644239709941	0
CDK5RAP1	2	1	0.000170519539463218	1	8	1	665797874255032	NA
RALGPS1	3	2	0.00525018094750238	0.5	8	2	630370140098298368	0
PIGR	3	2	1.93214538078222e-05	0.5	8	2	8545690183986.74	0
PODXL2	2	1	0.000105433849206446	1	9	1	254230571623750	NA
UBE2N	55	16	0.0479552283049074	0.0264777295043721	7	165	5.259261659902e+19	0.0775681341719077
ARHGAP24	3	2	0.000455493559478305	0.5	8	2	4746010124661763	0
GPR83	9	8	0.000293100805277473	0.13278479851691	8	17	1970981366298309	0.321428571428571
GEMIN5	8	6	0.0146582902978512	0.153337818986949	8	10	5081865527053058048	0.142857142857143
NPC2	2	1	1.72308902421792e-05	1	9	1	6797993657322.68	NA
ACACA	9	6	0.00427838973678028	0.1533203125	7	9	420318811297927040	0.0357142857142857
LIMK1	14	7	0.00368404564074817	0.0960512605259279	8	19	310512554467405760	0.0769230769230769
SERPINH1	17	7	0.00922729911941661	0.0694117312519832	7	25	1947357883142907904	0.075
ALS2CL	2	1	0.000116846843569742	1	9	1	312246564129587	NA
TAF12	11	9	0.00298660826549248	0.126729852125091	8	22	215624377193741216	0.266666666666667
LGALS2	4	3	0.000305343633231718	0.387576215671454	8	4	2133407750836695	0.333333333333333
ECSIT	16	11	0.00251397008121522	0.089211734903506	8	48	144910113833023424	0.314285714285714
RAD51C	9	6	0.00039390270867315	0.217443914718878	8	18	3582003556062957	0.357142857142857
RETREG2	3	2	0.000506783680618116	0.5	8	2	5929306692201405	0
NECTIN1	3	2	8.70612445313632e-05	0.5	8	2	175075597724488	0
PHF23	2	1	0.000154163303500471	1	8	1	543681243121728	NA
DAGLB	3	1	2.44466866603916e-05	0.5	9	2	13667533134993.9	0
GP9	5	4	0.000882259146904535	0.253773196353371	8	5	17810139019923944	0.166666666666667
DTNA	8	4	0.00016524505361967	0.16985578268468	8	10	625000767637285	0.142857142857143
CLINT1	6	5	0.000997599187892211	0.216408264528694	8	8	22761741430536020	0.3
HIST1H4A	5	4	0.000449570332182864	0.25	8	4	4776061871151673	0
VCAM1	8	4	0.000208182787934328	0.142857142857143	8	7	991673081973655	0
ALS2	2	1	0.000689760316108277	1	8	1	11172608909301520	NA
SRSF7	16	14	0.0346527336977323	0.0802170009728452	7	59	29961669043818704896	0.419047619047619
MDK	7	5	0.000473260026261484	0.169221964788738	7	7	5126690659542605	0.0666666666666667
PGM1	2	1	3.66405828839105e-06	1	9	1	308063334071.691	NA
ATP6V0E2	6	5	1.56400782543445e-06	0.271032034600333	9	10	57487955171.2168	0.5
ZEB1	3	2	0.00147761624022573	0.5	8	2	50328457348922720	0
PRKACG	4	3	0.000325264359448382	0.38005625	8	5	2427956593240832	0.666666666666667
SLC7A9	4	3	0.00196297567926271	0.333333333333333	8	3	92934866376052080	0
ANP32E	3	2	0.000117598052257473	0.5	8	2	318940536552879	0
PCID2	7	5	0.000366198951092909	0.21495046847035	8	10	3090698117032112	0.266666666666667
CD40	29	11	0.0105618896600715	0.0374094898303846	7	38	2558656277397944320	0.0264550264550265
B9D1	9	4	4.3175143868696e-05	0.232430799142574	8	16	43428357664198.5	0.285714285714286
SEC61B	13	4	0.000170766027285325	0.133047839506173	8	20	667299304009457	0.121212121212121
KCNAB1	14	3	0.00602608397014694	0.0956607495069034	7	15	830591829813726976	0.0256410256410256
RAB13	4	3	0.00120373548497971	0.333333333333333	8	3	33189955361735400	0
BNC2	2	1	0.000411217801300657	1	8	1	3915328421040069	NA
RXRB	9	6	0.000431622951521448	0.127798526077098	8	9	4320805788822451	0.0357142857142857
RAPH1	4	3	3.62279572958448e-05	0.438075025770895	8	5	30035921445057.8	0.666666666666667
SERPINA10	2	1	4.66726871179762e-06	1	9	1	499069570232.897	NA
GPHN	8	4	0.000266477157961287	0.142857142857143	8	7	1624113994767143	0
PTPN14	6	5	0.00325240803875042	0.201775347797502	7	6	245203354647017472	0.1
CMBL	4	3	0.00833754207355563	0.345397421671247	8	4	1591958992516770048	0.333333333333333
ERBIN	8	6	0.00261237876072637	0.148676075516644	7	9	156155854087104192	0.0952380952380952
CRMP1	13	5	0.0019161987142629	0.0887899052054146	8	14	84312148993264880	0.0303030303030303
INTS10	7	4	0.00328572065159711	0.23029234411472	7	10	259733897162981376	0.266666666666667
SLC22A9	4	2	6.77398542700152e-05	0.333333333333333	8	3	110033479872732	0
IFT27	14	9	0.000115464162072849	0.171867040308142	9	59	304925186127493	0.58974358974359
CLSPN	17	11	0.00313518788741545	0.087015354890599	8	46	225972011372811200	0.25
SHBG	20	6	0.014267489100817	0.0526315789473684	8	19	4656252444488616960	0
NIN	6	5	0.00211149424212113	0.206581657519676	7	7	102654330394224624	0.2
RAVER1	2	1	0.000302034829868905	1	8	1	2250590345598242	NA
LMNB1	13	6	0.00106941376324617	0.0957555849690083	8	14	26186595846789864	0.0303030303030303
CIITA	6	3	0.000369977130871147	0.2	8	5	3137038811560130	0
DDX1	6	4	0.00973280749015551	0.2	7	5	2168261238333209856	0
ZNF101	2	1	0.000126692623941066	1	8	1	372453045470958	NA
SH2D3C	6	5	0.00100369678571445	0.220151653723605	7	9	23049399985829012	0.4
GART	4	3	0.00034100001886103	0.333333333333333	8	3	2659200593890410	0
MSC	4	3	0.000164626487253391	0.370378086419753	8	4	622671517252593	0.333333333333333
MRPS26	38	29	0.00292131680848585	0.0679395514921876	8	552	649930095146885888	0.773273273273273
ZFP36	8	6	0.00240758928313792	0.161679014880114	7	11	134256522009807520	0.19047619047619
LMNB2	3	2	0.000320764128599766	0.5	8	2	2359759286859895	0
CDH12	3	1	1.28129181855499e-05	0.5	9	2	3760744457682.83	0
ZMYND8	6	4	0.000406491211941711	0.21620247847091	8	6	3781642947300841	0.1
CDC16	14	10	0.0247837892027778	0.10024785043313	7	36	14047154284025536512	0.294871794871795
HPCA	2	1	1.49456880858912e-05	1	9	1	5119939422131.33	NA
KLF2	2	1	0.000257784814626777	1	8	1	1519709738383593	NA
CAPN2	8	4	0.00025780093909895	0.142857142857143	8	7	1524805717327596	0
ASMTL	2	1	0	1	1	1	1.54308063481525	NA
DTX1	5	3	0.00661392913310678	0.252727042519202	7	5	1000811228845315072	0.166666666666667
SNX5	6	4	0.00212439379213183	0.204504366901928	8	6	103211205785592272	0.1
ENO2	14	5	0.00151729799979309	0.0769230769230769	7	13	52648978848204592	0
DAB1	5	3	0.000713698888042831	0.254389268826639	7	5	11657429176202594	0.166666666666667
CCDC33	6	4	0.000357102173920524	0.2	8	5	2922134513783471	0
WNT4	16	6	0.000676146961734898	0.0844245067104671	8	30	10463067971869282	0.142857142857143
RAB34	3	2	0.000698555274299517	0.5	8	2	11250472458070748	0
CDC7	13	10	0.00340725454565233	0.128385920517661	8	38	265634308056120704	0.393939393939394
PAH	3	1	1.10040361115917e-06	0.5	9	2	28492264880.7455	0
KRT35	2	1	4.95128651141009e-05	1	9	1	56114263934717.5	NA
MPL	6	4	0.000796115346360033	0.216520522786488	8	8	14500502752875534	0.3
PRKAA2	5	2	0.000184580230508723	0.3447265625	7	5	783853858085308	0.166666666666667
EPHA2	13	7	0.00717328609988174	0.0880659350755072	7	21	1176830262835153408	0.136363636363636
GRB10	12	8	0.00230841618614846	0.093930259980661	7	16	121992086128032704	0.0909090909090909
CAVIN2	4	3	0.000263868140737781	0.333333333333333	8	3	1597091046564871	0
IRAK1	20	8	0.00269883604659763	0.0653451179249998	7	29	167302567185379744	0.0584795321637427
DUSP2	2	1	0.000419529374737346	1	8	1	4035178983157424	NA
TAF5L	11	9	0.00218162257553004	0.133656368726561	7	23	111441883552082512	0.288888888888889
ARFIP2	6	5	0.000628219118965369	0.2	8	5	9025459065129288	0
EFNA5	13	7	0.00140012029973433	0.118001256427854	7	30	44882635443881392	0.272727272727273
EPC1	10	7	0.0011057754403209	0.157614874803067	8	26	27994352690760960	0.472222222222222
PRKAR1B	9	6	0.00232668972189128	0.138068913036563	7	12	123937792724280672	0.142857142857143
RAD51B	12	6	0.000679385087643862	0.15645243426136	8	24	10635594224320720	0.236363636363636
LANCL1	2	1	3.02827063920519e-05	1	9	1	20971590354729.6	NA
NUDT18	22	6	0.000739419036745546	0.0478721725505507	8	22	12553519277635660	0.00476190476190476
TRAF4	17	8	0.00233251287705948	0.0656189431503322	7	19	124674268662768304	0.025
GORASP1	12	9	0.00152971644641785	0.099135736312299	8	17	53767495816375720	0.109090909090909
FRA10AC1	8	4	0.000232661410802441	0.142857142857143	8	7	1238406884857907	0
DLGAP5	19	8	0.00101689294460535	0.0635488725777969	7	25	23690904922183432	0.0457516339869281
MARCH5	3	2	7.11780468294438e-05	0.5	8	2	115875865162536	0
WNT10B	4	3	3.22748075319277e-05	0.333333333333333	9	3	23826624433955.2	0
NUP98	12	7	0.00314080636674014	0.110492723666032	7	20	227576588671564480	0.163636363636364
ZDHHC16	2	1	0.000643715468117233	1	8	1	9494140994407096	NA
IP6K2	2	1	5.06008407073607e-05	1	9	1	59524054587518.5	NA
INTS4	8	4	0.00125561583457559	0.235367063492063	8	12	39370318017529648	0.238095238095238
ARHGAP9	3	2	0.000287929479937757	0.5	8	2	1957025714950706	0
SNAP29	12	8	0.0006942688930038	0.107748585211582	8	19	11025096768405306	0.145454545454545
AGT	10	5	0.000664412239594497	0.113507468373724	8	10	10137783150141144	0.0277777777777778
ANAPC7	13	10	0.0058730824876236	0.13176636730476	8	40	788846891702051200	0.424242424242424
XPO1	28	12	0.00872905289128527	0.0399948014869276	7	41	1744557487081808384	0.0398860398860399
S100A2	4	3	0.000234416550476368	0.356367624095989	8	4	1257462680267910	0.333333333333333
LRSAM1	9	6	0.00150028806784297	0.125	8	8	51512414971554144	0
CD33	2	1	9.96360342598813e-05	1	8	1	227478719322923	NA
GCGR	3	2	0.000100644849235209	0.5	9	2	233137044542722	0
GNG3	46	11	0.000555561317547508	0.0244264242033143	8	62	7109681743348943	0.0171717171717172
VAPB	5	3	0.000187120130652722	0.25	9	4	800760596781049	0
MLKL	3	2	0.000196738462655476	0.5	8	2	885175060396044	0
LETM1	2	1	0.00171315242131908	1	8	1	67182230351546752	NA
CAMSAP2	2	1	0.00137426676324341	1	8	1	44039586175853016	NA
IFT122	15	9	8.49656561381469e-05	0.139077031375341	8	58	165104577730521	0.483516483516484
CD80	4	3	5.70180667689434e-05	0.543948576675849	8	5	74388454782618.1	0.666666666666667
TBC1D10A	4	3	0.000191953935616255	0.350194953098164	8	4	850075142121579	0.333333333333333
ARHGAP10	2	1	0.000497954465943929	1	8	1	5670501169447881	NA
COG7	14	9	0.000195311093319562	0.138410981089507	8	54	873163749955817	0.525641025641026
RLN3	4	2	9.50712159630086e-06	0.333333333333333	9	3	2076895422479.99	0
ZBTB14	2	1	2.4987229174447e-05	1	9	1	14623740758356.8	NA
VPREB3	2	1	9.24760769697305e-06	1	9	1	1961042678192.61	NA
POMT1	2	1	0	1	1	1	1.54308063481524	NA
RAMP3	6	2	7.03115537118489e-05	0.2	8	5	113136657488145	0
GMNN	6	3	0.00133374550930106	0.204688281546924	8	6	40794067683008640	0.1
CYB5A	8	3	0.000197744780867924	0.170357258549678	8	8	894684652470723	0.0476190476190476
MAP1LC3A	5	3	0.00195978534179777	0.25	7	4	94631649022856160	0
TACR3	4	2	1.06931330327572e-05	0.333333333333333	9	3	2618298912443.11	0
KRIT1	4	3	0.00271529948870352	0.333333333333333	7	3	168632726625893600	0
LFNG	2	1	0.000887467100955474	1	8	1	18020720654177868	NA
NEO1	4	2	0.000232551667317293	0.333333333333333	8	3	1237129907534913	0
RABAC1	28	8	0.0025190454536012	0.0385785892224433	7	32	145143949967617440	0.0142450142450142
PIN4	6	5	0.00179216445991415	0.2	8	5	73651843905512752	0
NCKAP5	2	1	0.000643715468117233	1	8	1	9494140994407096	NA
FBXL18	3	2	0.00027151526567893	0.5	8	2	1690784864980719	0
FMNL1	3	2	0.000272993827291785	0.5	8	2	1705300322717535	0
HMGCS1	2	1	0.000880011544898532	1	8	1	17759493656121174	NA
PGK1	2	1	0.000868526512854	1	8	1	17251207733167892	NA
DCP2	13	6	0.00291534182969208	0.11078767033056	8	18	194883218255798464	0.0909090909090909
BMI1	5	4	0.000308489232986639	0.25	8	4	2242514244282684	0
CXCL2	2	1	3.3746260565002e-05	1	8	1	26086862624830.3	NA
WDR26	8	7	0.00932586205463972	0.163695166729723	7	12	1990473643181388032	0.238095238095238
RBFOX1	6	5	0.000680400244901984	0.203685471668188	8	6	10604498939890738	0.1
RPS3A	49	28	0.415913324546367	0.036591033148315	7	503	3.95727896395239e+21	0.403368794326241
GIGYF1	3	2	0.000105840747750914	0.5	8	2	256390474457520	0
PWP1	2	1	0.000998849152466865	1	8	1	22889553553671448	NA
CD9	16	6	0.000607821801435229	0.0894463075597355	7	23	8458711607931519	0.0761904761904762
NRP2	6	3	0.000182923595084605	0.26978024691358	8	8	765304866108637	0.3
UBE2G2	13	7	0.00505711183619184	0.0859123127811561	7	15	584882458659916288	0.0454545454545455
EPS8	11	6	0.000990794792478505	0.1	7	10	22467362040197080	0
NLRP2	10	7	0.00079630775731932	0.129562087532474	8	16	14605173504432618	0.194444444444444
CABLES1	7	5	0.00240912741657654	0.166666666666667	8	6	132736718095132976	0
HUNK	2	1	1.6344663670736e-05	1	9	1	6109492554191.74	NA
TCERG1	15	10	0.0115566145708944	0.074537766139682	7	21	3.260240335925e+18	0.0769230769230769
HIST1H1E	15	6	0.00217240934030018	0.107130401443315	8	23	107926842101821664	0.0989010989010989
MAPK8IP1	6	5	0.000137017669958725	0.2	8	5	430065696090963	0
ZNF581	3	2	0.000728575299029355	0.5	8	2	12139238714323120	0
RYR2	7	4	0.000498254010875747	0.166666666666667	8	6	5679917513053980	0
NEDD4L	20	13	0.0163476211188869	0.0546851038715149	7	28	6111572946745891840	0.0526315789473684
DLG2	8	5	0.000698090612328983	0.142857142857143	8	7	11144627669721352	0
DYNLT3	5	3	0.000156123957723817	0.25	8	4	571419231516098	0
TIFA	3	2	0.00111511810320255	0.5	8	2	28437354263636692	0
CMA1	6	4	0.00011645360950793	0.2	8	5	310696702457588	0
LRP8	9	5	0.000233774944803908	0.125	8	8	1250570538870033	0
SAP30L	4	3	0.000587276358828293	0.348965161170199	8	4	7954482290320962	0.333333333333333
KCNAB3	14	3	0.000188394571009034	0.123233070348455	8	18	812449417113074	0.0641025641025641
NCAPH	6	3	0.000130841542518791	0.320061728395062	8	9	392678013636100	0.4
STX11	9	6	0.0011464578611342	0.129436900299441	8	10	30181137132046616	0.0714285714285714
ITGB3	20	9	0.00432130560659122	0.059164693445015	7	33	427144451930668416	0.0818713450292398
RGS12	7	4	0.00151765443888736	0.171397110777097	7	7	53765971494702000	0.0666666666666667
SPATC1	3	2	0.00125514556101345	0.5	8	2	36027870894493372	0
BICD2	11	7	0.00115186751427478	0.142718907255837	8	26	30345091810927008	0.355555555555556
EEF1D	18	8	0.00968383965349087	0.0604103953370261	7	18	2145330207105288192	0.00735294117647059
NUP210	14	11	0.00467897000436349	0.126211313695149	8	51	521513202716940288	0.487179487179487
EPHA6	9	7	0.00139102874207762	0.143545613883574	8	12	44275710477077624	0.142857142857143
FBXO28	2	1	0.00111161209078794	1	8	1	28258856650006812	NA
CASR	6	4	0.00095290644786949	0.2	8	5	20774542583632512	0
PAIP1	3	2	0.00949982365855608	0.5	8	2	2063906013427402240	0
WDTC1	2	1	0.000501634680432779	1	8	1	5771592385930284	NA
KCNC1	5	3	2.87502826433951e-05	0.364154441978961	9	6	19004889338071.4	0.333333333333333
WWP2	8	5	0.00238533440165029	0.145719297723091	7	8	130413028116123376	0.0476190476190476
MYLK	10	7	0.00354053255270854	0.113299755495002	7	12	286760274286316960	0.0833333333333333
CLASP1	16	9	0.0010688783433274	0.0805577465604213	8	28	26147039502531316	0.123809523809524
ZHX1	17	9	0.00565336025128376	0.0629862666822683	7	18	731797108610014592	0.0166666666666667
SCYL1	5	4	0.000201642645019293	0.25	8	4	931174876122769	0
DDX39B	11	8	0.00954376272083821	0.1	7	10	2093735686261961728	0
PTPN7	4	3	0.000965392700077885	0.341392127468675	7	4	21350707793721224	0.333333333333333
CYP4F2	2	1	0.000643715468117233	1	8	1	9494140994407096	NA
PROZ	2	1	1.38599762875329e-05	1	8	1	4397313319622.44	NA
UBAC2	3	2	0.000375125945227217	0.5	8	2	3219153284509695	0
KHDC4	2	1	0.00219005362786492	1	8	1	120723284390121280	NA
DSG1	7	3	0.000102185499235979	0.194787379972565	8	7	238867581467326	0.0666666666666667
HNRNPM	59	27	0.125681531152869	0.0278007236744109	7	492	3.85777992710798e+20	0.262552934059286
LONP1	11	7	0.0038430912968611	0.1	7	10	338609956360086144	0
URB2	3	2	0.000230395249584078	0.575629340277778	8	3	1217668114374212	1
ATF1	15	7	0.00239248465561046	0.0936964464261114	8	24	132287068105552672	0.10989010989011
PARP11	2	1	5.70879851969514e-05	1	8	1	75336153028323.5	NA
ZZZ3	5	3	0.000678116254025078	0.32461427956986	8	7	10995649781361854	0.5
EIF4ENIF1	4	3	0.00097676966010807	0.346215384531864	8	4	21994924085052588	0.333333333333333
PYDC1	5	3	0.00498634936365565	0.389719998278237	8	8	568857581633458240	0.666666666666667
PLD1	11	7	0.00260008371888168	0.108208598934732	7	18	154618354713850304	0.177777777777778
HOXB6	5	3	0.0020898545845777	0.25	7	4	100610053989059920	0
SPTBN4	6	4	0.000423228951977049	0.229718193627884	8	8	4116803563671436	0.3
DCLRE1C	9	7	0.00209215622225018	0.13451739042905	8	12	100420307150694928	0.142857142857143
EGLN2	3	2	0.00103108402412819	0.5	8	2	24314916514301204	0
PRPF4	50	27	0.112007390019368	0.0411761397314096	7	610	3.16560247619005e+20	0.477040816326531
RAB21	3	2	0.00259316396621761	0.5	8	2	154008667937807008	0
NXF1	34	12	0.0473735178803613	0.0418298027258815	8	111	52717455711630319616	0.147727272727273
SNX15	3	2	4.80731620689206e-05	0.5	8	2	52871546051357.1	0
DTX2	4	3	0.000268013502468035	0.333333333333333	8	3	1648956464996873	0
SMYD3	10	6	0.00581705277132755	0.111764957186814	7	10	798765658097527680	0.0277777777777778
CARD6	2	1	0.000406257800939164	1	8	1	3774398743302633	NA
UCHL1	7	6	0.0369260097870489	0.167132394851185	7	7	3.1183800566456e+19	0.0666666666666667
FBXL19	10	5	0.00538567610342626	0.144499366947123	8	16	663363506785990272	0.194444444444444
DNAAF5	10	8	0.00140894621421495	0.112862702831653	8	10	45530369433453840	0.0277777777777778
PREX2	2	1	0.000957162107555421	1	8	1	20951808695358632	NA
RBPJ	10	6	0.00487480437512024	0.128319271373367	8	15	571796663873665216	0.166666666666667
NECAP2	4	3	0.000735057429352	0.333333333333333	8	3	12366307790555974	0
CFHR5	2	1	1.47481959587603e-05	1	9	1	4985396623612.62	NA
TCTN3	5	4	2.90703230246254e-05	0.35546875	9	7	19337329526867.8	0.5
CNPY4	3	2	0.000165739883194183	0.5	8	2	641321702862981	0
DISC1	36	11	0.014461319567158	0.030442664198412	7	44	4820442140837942272	0.0151260504201681
ASCC1	2	1	0.000180059463004742	1	8	1	745822383958931	NA
ENPEP	2	1	1.20765025504416e-05	1	9	1	3352496697072.31	NA
LARP1	5	4	0.00336868952009776	0.256996523275109	7	7	263711420653195232	0.5
ADAMTS4	4	2	2.85803403539381e-05	0.333333333333333	9	3	18680211225575.1	0
CEP250	8	5	0.00208123468727329	0.142857142857143	7	7	100827738826439024	0
RASSF7	2	1	0.00011615401305069	1	8	1	318961563632745	NA
FLT4	7	6	0.00639135824649307	0.19033054229022	8	14	934242345152552064	0.533333333333333
NRF1	4	3	0.000662105959050334	0.333333333333333	8	3	10025290397983730	0
ARF1	58	12	0.00526302095617093	0.0274505607084736	8	204	633520204384087808	0.0921052631578947
NACC1	3	2	0.00053323205521323	0.5	8	2	6519923737727943	0
GNRHR	14	12	0.000530957929647718	0.0936417728290094	8	57	6474706146107730	0.564102564102564
DBN1	6	4	0.00691319900145234	0.2	7	5	1093103841341772544	0
RBM3	2	1	0.00332385587378163	1	8	1	276711991545482624	NA
PLA1A	2	1	5.94953495107861e-05	1	8	1	81078328878494.7	NA
YRDC	2	1	0	1	1	1	1.54308063481524	NA
COPS8	8	5	0.00752970796735446	0.259954067018275	8	19	1296576532253098752	0.571428571428571
TSC22D3	5	4	0.00760786516565015	0.26244900297094	8	7	1323637135347529472	0.5
HECW2	17	15	0.049902453570855	0.0683528540264142	7	44	56956237609917841418	0.233333333333333
RAD51D	5	3	0.000115654232056739	0.458021252703097	9	9	309759693351402	0.833333333333333
UFD1	5	4	0.000717539499778757	0.335815541781451	8	6	11774595623742796	0.333333333333333
IPO5	7	5	0.0141103171459416	0.166666666666667	8	6	4554346404181266944	0
RXFP3	10	8	0.000216583838045736	0.116147103988239	8	11	1077274444635283	0.0555555555555556
SQOR	2	1	0.000940752563659444	1	7	1	20597325921512232	NA
SOCS6	4	3	0.000378497777343741	0.348830208989708	7	4	3279696644985789	0.333333333333333
MRPL50	22	20	0.00160348835627587	0.085167334063291	8	183	198799938374535104	0.771428571428571
PTPRJ	8	6	0.00196276065610833	0.148858776162682	7	10	88117436091142592	0.142857142857143
AP1S2	10	7	0.0018648925119477	0.135985941918964	8	18	79533873533830720	0.25
DYNC1I1	10	7	0.000962117289815514	0.141168400061128	8	19	21169809360547976	0.277777777777778
SST	4	3	5.15415035947772e-06	0.333333333333333	9	3	610951976036.312	0
P2RY12	2	1	6.39009407726167e-05	1	8	1	93432223945397.3	NA
PPP2R1B	23	12	0.0117815918379107	0.0520894705599593	7	39	3175014144708602368	0.0735930735930736
DUSP4	4	3	0.000931384660246542	0.333333333333333	7	3	19877845298664632	0
FOXP2	3	2	7.96692041020617e-05	0.717688246097337	8	3	149922320080097	1
POLD4	4	3	0.000250622854283259	0.43008366493215	8	4	1481740213967999	0.333333333333333
MSX1	13	6	0.00264388991233058	0.110555681936599	7	19	162803579596627328	0.106060606060606
NOXA1	3	2	0.000311504466450728	0.5	8	2	2219782458907331	0
OTUD7B	4	3	0.0194918099626239	0.396692990563647	8	4	8688966136905547776	0.333333333333333
GUCY2F	3	1	0	0.5	1	2	2.17818355660857	0
PATJ	13	5	6.57118954706587e-05	0.0833333333333334	8	12	99509576370176.3	0
RPP14	9	5	0.00583060875336125	0.191350750043044	8	14	777689065655143424	0.214285714285714
HJURP	6	5	0.00020062848202211	0.208889230874457	8	6	932161348843277	0.1
GATA4	7	5	0.00236615357237459	0.166666666666667	7	6	128838758209046800	0
CFL2	2	1	6.69620213557713e-05	1	9	1	102595726199617	NA
PTPN13	12	8	0.00328990633159668	0.0963435698808659	8	13	247735537930771680	0.0363636363636364
CENPB	3	2	0.000885356410176964	0.5	8	2	17930971826095384	0
PRKAA1	14	7	0.00287618509714029	0.0824382227650649	7	15	189336639166988480	0.0256410256410256
SOD1	4	3	0.000433328356806533	0.333333333333333	8	3	4296396641990254	0
CSN3	2	1	0.00046281057429977	1	8	1	4963044151582860	NA
BNIP3	5	3	9.85489807765845e-05	0.25	8	4	224046847608451	0
NECAB2	6	5	0.000458290410613158	0.2	8	5	4872866818058018	0
GZMA	5	4	0.00158589670548113	0.255305009744945	8	5	57582428666478848	0.166666666666667
MAP2K5	5	3	0.00181686528910803	0.25	8	4	75725080311871664	0
PIWIL4	4	2	9.67965242120137e-06	0.333333333333333	9	3	2142700777485.82	0
BRS3	13	12	0.000528350990307701	0.101622911918375	8	55	6410422805649970	0.651515151515151
NDRG1	16	9	0.0440267075641211	0.0687451407361366	7	21	44332568325647728640	0.0571428571428571
RPRD1A	9	6	0.00953926233709136	0.15156765923292	8	20	2218782892380167936	0.428571428571429
NFATC1	4	3	0.000134848701152937	0.333333333333333	8	3	416544842322288	0
CPVL	3	2	0.00431364116971566	0.5	8	2	451393511273295168	0
PAK6	11	9	0.00270807305071193	0.114069167071327	7	20	168265051495503456	0.222222222222222
NAPB	8	5	0.000363404592720855	0.161182532394654	8	9	3020494037200710	0.0952380952380952
USP2	3	2	0.00451816953556865	0.5	7	2	466850316017380416	0
NAXE	3	2	3.45782595471195e-05	0.5	8	2	27357319017981.7	0
ZNF251	3	2	0.00113353000901646	0.526769171607114	8	3	29458727543481620	1
GEMIN4	13	7	0.00109070654895371	0.0833333333333334	8	12	27434239988832488	0
FCER1A	5	3	0.000145192998908332	0.25	8	4	482316401065240	0
TLE3	3	2	0.000425204763807616	0.545857783419668	8	3	4183088056928846	1
DNTTIP2	3	2	0.00184359356416703	0.5	8	2	78445399607343120	0
GRM8	3	2	0.000424167242964854	0.5	8	2	4117185503651936	0
BACH1	6	5	0.000163360256531601	0.228181632653061	8	7	619032219940651	0.2
FAT4	2	1	0.000421764125387092	1	8	1	4090665359342728	NA
GABRG1	2	1	2.15015638025649e-05	1	9	1	10572607693079.4	NA
PBDC1	2	1	3.0524169900056e-06	1	9	1	213098501858.714	NA
SFR1	4	3	2.16104710031436e-05	0.574121900826446	9	6	10793673718332.7	1
SOX8	6	2	0.000539113454214497	0.251118827160494	7	6	6780666432108594	0.1
HIF1AN	4	2	0.00120982431179322	0.333333333333333	8	3	33513225107291980	0
ANPEP	2	1	2.42580244826228e-05	1	9	1	13806030262848	NA
GDA	3	2	0.00016807094473553	0.524249755581979	8	3	646071100117848	1
OLFM2	3	2	0.000807578501659631	0.5	8	2	14917135707669250	0
CCNK	14	9	0.00720194126645397	0.0855220880859976	7	23	1230011638244661248	0.128205128205128
LOXL4	2	1	7.03436023821321e-06	1	9	1	1133353786054.64	NA
ITM2C	5	4	0.000346885429969483	0.25	8	4	2752155911042379	0
CENPP	15	12	0.000776025156033387	0.12560669998204	8	72	13778614736279092	0.637362637362637
NSMCE4A	4	2	0	0.482253086419753	2	4	4.37900146056701	0.333333333333333
PTPRS	10	5	0.00752043580519944	0.112142727785915	8	10	1293529604808691712	0.0277777777777778
KIAA0408	5	4	0.0016029421114665	0.25	8	4	58759598387837176	0
CEP78	5	4	1.74590934883227e-05	0.324313271604938	9	6	6998892897626.58	0.333333333333333
SYCP1	3	2	1.75510750597476e-05	0.746944444444444	9	3	7145208357221.7	1
PPP2R5A	7	6	0.000497105615408482	0.166666666666667	8	6	5658824801607272	0
USH1G	2	1	0	1	1	1	1.54308063481525	NA
ITGAE	4	3	0.000386678363044358	0.333333333333333	8	3	3442713802445936	0
TUBA4A	43	11	0.0127614183610336	0.0257086901761292	7	59	3724671739242438144	0.0197444831591173
BET1L	10	8	0.000330574296036085	0.140763284985121	8	23	2500016517365496	0.388888888888889
SLC9A7	4	2	7.95747360306215e-05	0.416235827664399	9	4	144820854540589	0.333333333333333
PRKACB	6	4	0.000389243624157247	0.21682025	8	7	3474565643017346	0.2
SUMO4	23	9	0.0128529831104517	0.0457093814844398	7	23	3778950862855076864	0.00432900432900433
ADAMTS1	4	3	2.0308771994239e-05	0.333333333333333	9	3	9433864805619.77	0
NR2C2	5	2	0.00023964297758581	0.25	8	4	1316828607229101	0
ARL2	5	3	0.000418122132634096	0.25	8	4	3999292751443810	0
TMEM51	2	1	0.000100318802248883	1	9	1	712161447879906	NA
RTKN	4	3	0.000592341509261539	0.333333333333333	8	3	8023992774358891	0
RERE	7	3	0.000518949613172234	0.260759261261538	8	10	6179316808530247	0.266666666666667
ARL15	7	5	0.0133306565796418	0.166666666666667	8	6	4065451300669246464	0
SPAG5	5	3	0.000800978636782595	0.25	8	4	14743956406599090	0
PLPP3	3	2	0.000470102261397503	0.5	7	2	5056617094513047	0
